Numbers/keywords (area),AEDQ (min),Operators/literals (area),NMI (avg),#characters (max),Strings/keywords (area),developer_position,Operators (Visual X),Identifiers length (avg),Keywords (Visual X),#comments (avg),TC (avg),Keywords (Visual Y),Identifiers length (max),ITID (avg),IMSQ (avg),Comments (area),Volume,#assignments (dft),Identifiers (Visual X),#assignments (avg),#comments (dft),#parenthesis (dft),Identifiers (area),MIDQ (avg),Operators (Visual Y),#commas (dft),Comments (Visual X),CICsyn (avg),TC (max),Line length (avg),Operators (area),#periods (avg),Line length (max),Cyclomatic complexity,#conditionals (avg),AEDQ (avg),AEDQ (max),Indentation length (avg),#keywords (avg),#parenthesis (avg),NMI (max),#blank lines (avg),Keywords (area),CIC (avg),#numbers (max),#spaces (avg),#keywords (max),#aligned blocks,Operators/keywords (area),PE gen,#identifiers (dft),#numbers (dft),Indentation length (max),Numbers/identifiers (area),Numbers (Visual X),Strings (Visual X),Identifiers (Visual Y),#operators (avg),#commas (avg),Line length (dft),#operators (dft),#parameters,Keywords/identifiers (area),EAP (min),Literals (Visual Y),LOC,#nested blocks (avg),IMSQ (max),Entropy,EAP (avg),CIC (max),Strings (area),MIDQ (min),#keywords (dft),Readability,#identifiers (avg),IMSQ (min),#conditionals (dft),EAP (max),PE spec (java),#numbers (avg),#words (max),Comments (Visual Y),Strings/identifiers (area),#loops (avg),Extent of aligned blocks,#loops (dft),#comparisons (avg),Literals (area),CR,Numbers (area),Numbers (Visual Y),#comparisons (dft),Literals/keywords (area),#identifiers (max),Strings (Visual Y),MIDQ (max),NM (avg),CICsyn (max),TC (min),#spaces (dft),#statements,Indentation length (dft),Literals/identifiers (area),NM (max),#periods (dft),Literals (Visual X),PBU
0.0,0.0,0.246808511,5.611111111,403,0.0,1,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,2,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,1,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,1,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,2,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,1,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,1,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,3,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,2,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,1,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,2,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,1,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,2,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,5,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,4,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,2,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,4,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,3,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,4,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,8,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,5,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.0,0.0,0.246808511,5.611111111,403,0.0,4,76.0,6.714285714,75.88571429,0.115384615,0.495496901,33.79220779,12,0.793103448,0.714285714,0.172489083,603.9395514,30,75.97142857,0.033333333,35,30,0.256550218,1.0,33.55844156,30,73.82857143,1.739583333,0.87988269,32.95652174,0.063318777,0.391304348,64,4,0.0,918.3333333,2755.0,15.13043478,0.826086957,0.5,10,0.2,0.097161572,0.25862069,0,16.34782609,5,3,0.651685393,10,27,1,32,0.0,0.0,0.0,33.61038961,0.066666667,0.033333333,30,30,2,0.378723404,0.0,0.0,35,2.5,0.75,3.848860757,0.170606495,2,0.0,1.0,30,0.694329858,1.52173913,0.5,1,0.511819486,10,0.0,6,33.85714286,0.0,0.0,3,1,0.0,0.0,100.0,0.0,0.0,1,0.0,5,0.0,1.0,7.775862069,12,0.166666667,30,16,30,0.0,37,30,0,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,1,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,8,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,3,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,1,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,8,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,3,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,1,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,6,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,1,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,4,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,3,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,3,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,0
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,1,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,2,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,1,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,2,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,5,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,4,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,4,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,5,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,2,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,1,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,2,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,1,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.054347826,17.0,0.271186441,5.553398058,1167,0.032608696,4,102.9428571,7.120879121,102.8571429,0.186440678,0.316712158,68.56730769,16,0.7265625,1.0,0.264750378,1852.324932,51,103.0,0.173076923,70,51,0.245461422,1.0,68.69230769,52,102.9857143,3.731343284,0.984250984,40.5,0.066565809,0.5,89,5,0.125,715.2272727,2192.0,19.58333333,0.5,1.0,12,0.057142857,0.034795764,1.1015625,3,21.10416667,2,35,1.913043478,10,52,52,48,0.00770416,103.0,103.0,68.75961538,0.038461538,0.057692308,65,52,1,0.141756549,0.000252794,68.33653846,70,4.5,1.0,3.827446245,0.218853435,7,0.001134644,1.0,52,0.184699863,1.895833333,1.0,51,1.0,10,0.083333333,15,68.98076923,0.004622496,0.041666667,54,51,0.192307692,0.002269289,100.0,0.001891074,68.90384615,52,0.065217391,8,69.0,1.0,9.8125,16,0.079056942,52,31,52,0.009244992,37,52,103,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,8,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,3,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,0
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,2,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,1,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,0
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,6,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,1,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,0
0.111111111,138.0,0.119587629,5.488636364,415,2.0,4,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,3,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,3,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,2,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,1,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,2,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,5,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,4,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,4,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,3,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,1,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,2,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,1,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.111111111,138.0,0.119587629,5.488636364,415,2.0,4,117.9111111,10.27272727,117.9333333,0.315789474,0.0,43.8907563,21,0.838095238,0.828125,0.309165527,622.3752045,32,117.8666667,0.1875,45,29,0.331737346,1.0,43.80672269,32,117.9777778,3.239726027,0.0,38.84615385,0.039671683,0.269230769,118,2,0.0,689.25,1843.0,10.0,0.461538462,0.28125,10,0.133333333,0.036935705,1.714285714,3,11.69230769,5,21,1.074074074,7,29,32,16,0.012371134,117.9555556,117.9777778,43.86554622,0.5,0.09375,40,32,4,0.111340206,0.0,0.0,45,1.0,0.875,4.405288043,0.0,7,0.073871409,1.0,32,0.539273679,2.115384615,0.78125,1,0.0,3,0.192307692,12,44.0,0.222680412,0.0,42,1,0.0,0.0,100.0,0.004103967,43.22689076,1,0.0,9,43.92436975,1.0,6.723809524,16,1.0,22,8,32,0.0,37,31,0,1
0.0,1843.0,0.235602094,3.94047619,432,1.75,4,111.7941176,9.682926829,111.9411765,0.088235294,0.466578141,32.9380531,27,0.861702128,0.864031541,0.09039548,804.2346001,32,111.9705882,0.03125,34,31,0.359698682,0.553744318,32.88495575,32,112.0,0.622047244,0.978019294,31.16129032,0.084745763,0.35483871,112,3,0.064516129,1843.0,1843.0,12.64516129,0.193548387,0.875,10,0.029411765,0.026365348,0.010638298,0,13.5483871,1,7,3.214285714,10,32,1,16,0.0,0.0,111.9705882,32.90265487,0.34375,0.125,34,32,1,0.073298429,0.0,0.0,34,2.0,1.0,4.163395899,0.0,1,0.04613936,0.1831,32,0.631089926,1.322580645,0.162860577,32,0.0,2,0.0,11,33.0,0.128272251,0.0,19,1,0.0,0.0,100.0,0.0,0.0,1,0.0,8,32.94690265,1.0,9.755319149,5,0.213200716,32,6,32,0.0,37,32,0,1
0.0,1843.0,0.235602094,3.94047619,432,1.75,1,111.7941176,9.682926829,111.9411765,0.088235294,0.466578141,32.9380531,27,0.861702128,0.864031541,0.09039548,804.2346001,32,111.9705882,0.03125,34,31,0.359698682,0.553744318,32.88495575,32,112.0,0.622047244,0.978019294,31.16129032,0.084745763,0.35483871,112,3,0.064516129,1843.0,1843.0,12.64516129,0.193548387,0.875,10,0.029411765,0.026365348,0.010638298,0,13.5483871,1,7,3.214285714,2,32,1,16,0.0,0.0,111.9705882,32.90265487,0.34375,0.125,34,32,1,0.073298429,0.0,0.0,34,2.0,1.0,4.163395899,0.0,1,0.04613936,0.1831,32,0.631089926,1.322580645,0.162860577,32,0.0,1,0.0,11,33.0,0.128272251,0.0,19,1,0.0,0.0,100.0,0.0,0.0,1,0.0,8,32.94690265,1.0,9.755319149,5,0.213200716,32,6,32,0.0,37,32,0,0
0.0,1843.0,0.235602094,3.94047619,432,1.75,1,111.7941176,9.682926829,111.9411765,0.088235294,0.466578141,32.9380531,27,0.861702128,0.864031541,0.09039548,804.2346001,32,111.9705882,0.03125,34,31,0.359698682,0.553744318,32.88495575,32,112.0,0.622047244,0.978019294,31.16129032,0.084745763,0.35483871,112,3,0.064516129,1843.0,1843.0,12.64516129,0.193548387,0.875,10,0.029411765,0.026365348,0.010638298,0,13.5483871,1,7,3.214285714,4,32,1,16,0.0,0.0,111.9705882,32.90265487,0.34375,0.125,34,32,1,0.073298429,0.0,0.0,34,2.0,1.0,4.163395899,0.0,1,0.04613936,0.1831,32,0.631089926,1.322580645,0.162860577,32,0.0,1,0.0,11,33.0,0.128272251,0.0,19,1,0.0,0.0,100.0,0.0,0.0,1,0.0,8,32.94690265,1.0,9.755319149,5,0.213200716,32,6,32,0.0,37,32,0,1
