dataset_id,snippet_id,person_id,developer_position,PE gen,PE spec (java),time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),#words (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),#aligned blocks,Extent of aligned blocks,TC (avg),TC (min),TC (max),Readability,Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU
6,4-SpringBatch,57,2.0,8.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,2,8,0,2,12,testCustomRecordSeparatorMultilineBlankLineAfterEnd,ds_6_snip_4$SpringBatch_testCustomRecordSeparatorMultilineBlankLineAfterEnd.java,0,1,2,7,215,5,20,210.90827503317325,2.2277038855296274,40,201.76,0.04,0.0,0.04,0.0,0.04,0.0,9.2,0.48,0.08,1.28,0.28,8.6,26.55172413793104,7.2,0.32,0.0,1.6,0.04,0.0,0.0355555555555555,0.0215714285714285,0,51,16.0,84.0,3,4,19,0.0,0.25,0.125,1,100.0,6,4.607142857142857,15.0,0.6777777777777777,0.3333333333333333,8.966666666666667,36,28,36,82,36,36,90.0,36.0,1,36,34,89.94594595,35.73626374,36,0,0.0,1,36,0.0,0.0,89.81081081,35.76923077,1,34,36,36,89.91891892,35.89010989,36,37,24,24,,,,0.819968209,89.97297297,35.7032967,0,0,0,0,0,0
6,5-SpringBatch,57,2.0,8.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,9,1,2,12,initWriterForSimpleCallbackTests,ds_6_snip_5$SpringBatch_initWriterForSimpleCallbackTests.java,0,3,4,10,283,7,26,260.05594662738457,2.117817275215564,46,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,10.76086956521739,0.5862068965517241,0.1379310344827586,1.3793103448275863,0.3448275862068966,9.758620689655173,31.70967741935484,8.137931034482758,0.1724137931034483,0.0,1.5862068965517242,0.1379310344827586,0.0,0.0,0.0,0,32,16.0,69.0,3,4,19,0.0,0.0,0.0,2,100.0,7,4.0625,21.0,0.4791666666666667,0.25,1.7083333333333333,10,32,34,97,34,35,0.0,0.0,1,1,33,97.94594595,35.33333333,33,0,0.0,1,34,0.0,0.0,97.94594595,35.38383838,1,33,32,34,98.0,35.83838384,34,36,33,33,,,,0.628293008,97.97297297,35.44444444,0,0,0,0,0,0
6,1-K9,58,2.0,4.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,0,1,0,1,testFetchResponse,ds_6_snip_1$K9_testFetchResponse.java,0,2,20,50,129,71,44,972.1469042660344,3.3620399571753685,98,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.1666666666666666,8.806122448979592,0.1,0.6666666666666666,4.8,1.6666666666666667,4.3,45.16666666666666,2.933333333333333,0.0666666666666666,1.7,3.2666666666666666,0.0,0.0,0.0,0.0,4,18,4.0,77.0,3,6,18,0.0,0.0,0.0,2,100.0,1,4.606060606060606,14.0,0.3021739130434783,0.1666666666666666,1.954347826086957,9,33,35,327,35,35,0.0,0.0,35,1,35,87.97142857,33.91011236,35,0,0.0,1,35,87.82857143,33.87640449,87.91428571,33.87640449,35,35,35,34,87.94285714,33.88764045,34,35,46,291,,,,0.029306306,87.91428571,33.85393258,0,0,0,0,0,0
6,2-K9,58,2.0,4.0,2.0,,,,,,,42.0,,1.0,0.0,,,,,,,,1,6,1,0,8,getInstance,ds_6_snip_2$K9_getInstance.java,2,6,7,10,229,10,32,406.3373625190581,3.013937659757934,58,113.10000000000002,0.25,0.0,0.2142857142857142,0.1071428571428571,0.0357142857142857,0.0357142857142857,9.672413793103448,0.8571428571428571,0.25,1.7857142857142858,0.3571428571428571,8.178571428571429,36.285714285714285,5.714285714285714,0.1785714285714285,0.0,2.071428571428572,0.25,0.0,0.0256570810142238,0.0171259767226586,0,27,12.0,188.0,4,7,21,0.0,0.0909090909090909,0.0555555555555555,1,100.0,10,5.258064516129032,30.0,0.3535714285714286,0.0,2.321753246753247,37,31,37,460,37,39,118.0,37.75630252,37,37,37,118.0,37.89915966,36,0,0.0,37,37,0.0,0.0,117.8717949,37.85714286,37,37,37,37,117.974359,37.82352941,37,39,10,14,,,,0.760570407,117.974359,37.86554622,1,0,0,1,1,0
6,3-CarReport,58,2.0,4.0,2.0,,,,,,,42.0,,1.0,0.333333333,,,,,,,,9,12,1,2,24,handleFABClick,ds_6_snip_3$CarReport_handleFABClick.java,2,8,11,19,251,3,28,511.02217435434267,3.032309812882988,76,0.0,0.037037037037037,0.037037037037037,0.2962962962962963,0.037037037037037,0.0,0.1111111111111111,8.473684210526315,0.7037037037037037,0.4074074074074074,2.2222222222222223,0.7037037037037037,9.296296296296296,41.07142857142857,6.666666666666667,0.1111111111111111,0.037037037037037,2.814814814814815,0.1111111111111111,0.0,0.0,0.0,1,23,16.0,141.0,5,7,22,0.0,0.0,0.0,1,100.0,5,5.4,23.0,0.4384523809523809,0.0,2.92154761904762,17,30,33,472,32,33,0.0,0.0,33,33,33,99.84848485,31.73267327,33,0,0.0,33,33,0.0,0.0,99.78787879,31.7029703,33,33,33,33,100.0,32.0,33,32,28,28,,,,0.395569958,99.90909091,31.8019802,1,0,0,1,1,1
6,4-CarReport,58,2.0,4.0,2.0,,,,,,,65.0,,1.0,0.333333333,,,,,,,,1,28,0,1,30,showFullScreenChart,ds_6_snip_4$CarReport_showFullScreenChart.java,2,10,18,46,249,8,63,950.03886762647,3.651180648105023,133,115.13000000000002,0.0416666666666666,0.0,0.2083333333333333,0.0416666666666666,0.1875,0.0416666666666666,11.74436090225564,0.25,0.375,1.875,0.9583333333333334,5.1875,43.30612244897959,3.6666666666666665,0.1875,0.0,2.770833333333333,0.0416666666666666,0.0,0.0096960252412527,0.0284692320338951,0,29,12.0,440.0,2,6,17,0.0,0.0961538461538461,0.1166666666666666,1,100.0,4,4.764705882352941,21.0,0.3317073170731707,0.0,5.9955284552845525,52,51,60,754,60,69,88.97101449,68.0,60,60,60,88.98550725,67.82222222,60,0,0.0,1,60,0.0,0.0,88.91304348,67.8,60,58,60,60,0.0,0.0,60,69,124,136,,,,0.637566298,88.95652174,67.76666667,1,0,0,1,1,1
6,4-K9,58,2.0,4.0,2.0,,,,,,,47.0,,1.0,0.666666667,,,,,,,,0,2,0,2,4,StorageManager,ds_6_snip_4$K9_StorageManager.java,1,3,0,0,0,2,19,173.9178331268546,-0.0,33,107.01000000000002,0.1333333333333333,0.0666666666666666,0.2,0.0666666666666666,0.2666666666666666,0.0,10.151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,2.2,0.2,0.0,0.0297716771246183,0.0262840062514658,0,23,0.0,0.0,0,6,1,0.0,0.0909090909090909,0.0606060606060606,1,100.0,5,5.222222222222222,15.0,0.509090909090909,0.0,1.481818181818182,10,18,24,467,24,43,94.97674419,41.94791667,24,23,24,94.97674419,41.83333333,24,0,0.0,24,24,0.0,0.0,94.90697674,41.73958333,1,24,24,24,95.0,41.5625,24,43,41,56,,,,0.867769957,94.86046512,41.69791667,1,0,1,1,0,2
6,5-CarReport,58,2.0,4.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,3,1,2,6,downloadFile,ds_6_snip_5$CarReport_downloadFile.java,0,4,6,12,262,5,32,333.4033961014228,2.58853307460688,54,0.0,0.1,0.0,0.1333333333333333,0.0333333333333333,0.0,0.0333333333333333,8.481481481481481,0.6666666666666666,0.2,1.7333333333333334,0.4,8.733333333333333,31.133333333333333,6.8,0.0666666666666666,0.0,1.8,0.2666666666666666,0.0,0.0,0.0,0,18,16.0,97.0,3,8,19,0.0,0.0,0.0,1,100.0,10,3.1818181818181817,20.0,0.36875,0.0,2.84375,37,33,35,431,35,35,0.0,0.0,35,35,34,100.9714286,33.79411765,35,0,0.0,1,35,0.0,0.0,100.8285714,33.7254902,35,35,34,35,100.8571429,33.88235294,35,31,24,28,,,,0.158417106,100.8857143,33.91176471,0,0,0,0,0,0
6,5-K9,58,2.0,4.0,2.0,,,,,,,39.0,,1.0,0.666666667,,,,,,,,0,0,0,0,0,testTextQuoteToHtmlBlockquote,ds_6_snip_5$K9_testTextQuoteToHtmlBlockquote.java,0,2,1,1,86,32,8,383.37395307124245,2.5911306598072463,12,0.0,0.0,0.0,0.048780487804878,0.0,0.0,0.7317073170731707,9.916666666666666,0.048780487804878,0.024390243902439,0.1951219512195122,0.024390243902439,2.097560975609756,8.097560975609756,0.3902439024390244,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,0,29,4.0,129.0,2,5,46,0.0,0.0,0.0,1,100.0,1,0.7272727272727273,14.0,0.5166666666666667,0.0,4.55,17,44,44,724,42,1,0.0,0.0,44,1,42,139.9772727,42.87234043,44,0,0.0,1,44,0.0,0.0,139.8863636,42.9858156,44,44,44,42,139.8636364,42.84397163,1,28,32,64,,,,0.26036498,139.8636364,42.69503546,1,0,1,1,0,2
6,1-Antlr4Master,61,4.0,5.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,14,0,9,23,analyze,ds_6_snip_1$Antlr4Master_analyze.java,3,6,10,17,225,6,35,562.6209634879266,3.0624780981848025,89,115.13000000000002,0.1,0.1,0.2,0.0,0.1333333333333333,0.2333333333333333,8.97752808988764,0.4,0.3333333333333333,2.0,0.5666666666666667,7.5,41.36666666666667,5.333333333333333,0.3,0.0,2.966666666666667,0.2,0.0,0.0248778392780094,0.0344553736253036,0,20,12.0,145.0,2,6,19,0.0,0.0769230769230769,0.1428571428571428,2,100.0,7,7.272727272727272,24.0,0.4594202898550724,0.0,3.3724637681159417,45,33,43,602,43,54,84.48148148,53.0,42,43,41,85.92592593,52.66666667,43,0,0.0,43,43,0.0,0.0,85.85185185,52.8045977,43,43,42,43,85.96296296,52.85057471,43,51,53,71,,,,0.595711291,85.87037037,52.67816092,0,0,0,0,0,0
6,1-HibernateORM,61,4.0,5.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,5,11,0,5,21,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187238980947,2.839778027988233,17,34.59000000000003,0.2,0.0,0.2,0.2,3.3,0.0,10.470588235294118,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.0774311610749212,0.0781797331720471,0,24,12.0,76.0,1,4,16,0.0,0.2051282051282051,0.2096774193548387,1,100.0,4,3.4615384615384617,14.0,0.6944444444444445,0.5,5.263888888888888,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,54,107,,,,0.86730361,99.0,50.93,0,0,0,0,0,0
6,2-Antlr4Master,61,4.0,5.0,2.0,,,,,,,60.0,,1.0,0.666666667,,,,,,,,10,26,0,1,37,process,ds_6_snip_2$Antlr4Master_process.java,0,24,8,38,530,12,74,1136.3460944393892,2.9890053707081097,145,35.60500000000002,0.0909090909090909,0.0181818181818181,0.4363636363636363,0.0545454545454545,0.0363636363636363,0.0727272727272727,8.579310344827586,0.4545454545454545,0.1454545454545454,1.6,0.6909090909090909,9.636363636363637,39.654545454545456,7.2,0.0545454545454545,0.0363636363636363,2.636363636363636,0.2545454545454545,0.0,0.0342284186401833,0.0321870227625315,1,22,16.0,97.0,3,8,20,0.0,0.2352941176470588,0.217391304347826,2,100.0,10,5.051724137931035,19.0,0.3430555555555555,0.0,2.2555555555555555,37,58,61,201,61,63,97.0,61.87755102,61,61,61,96.93650794,61.66326531,59,0,0.0,61,61,97.0,62.0,96.80952381,61.7244898,61,61,61,61,97.0,61.87755102,60,61,50,53,,,,0.096733242,96.9047619,61.66326531,1,1,1,0,0,3
6,3-Antlr4Master,61,4.0,5.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,2,3,1,0,6,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.07820003461552,2.55890589303652,39,101.93500000000004,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.4736842105263157,0.0,9.64102564102564,0.631578947368421,0.1052631578947368,1.263157894736842,0.2105263157894736,9.052631578947368,35.05263157894737,6.947368421052632,0.1578947368421052,0.0,2.0526315789473686,0.2105263157894736,0.0,0.0128551070864419,0.0129807418889917,0,35,16.0,102.0,3,5,21,0.0,0.0497237569060773,0.0437158469945355,1,100.0,5,2.9545454545454546,16.0,0.3333333333333333,0.0,1.9230769230769231,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,129,241,,,,0.928942263,102.9689922,127.7403846,1,0,1,1,0,2
6,3-MyExpenses,61,4.0,5.0,2.0,,,,,,,28.0,,1.0,1.0,,,,,,,,0,0,0,0,0,mergeUpdate,ds_6_snip_3$MyExpenses_mergeUpdate.java,2,1,1,46,300,14,60,693.3478155669368,2.653848577475836,99,0.0,0.3043478260869565,0.0,0.0217391304347826,0.2608695652173913,0.0,0.0,8.858585858585858,0.4347826086956521,0.0217391304347826,2.739130434782609,1.0,6.521739130434782,33.34782608695652,5.043478260869565,0.0,0.0,2.152173913043478,0.3043478260869565,0.0,0.0,0.0,0,21,8.0,92.0,2,6,11,0.0,0.0,0.0,1,100.0,18,6.142857142857143,18.0,0.5688172043010753,0.0,7.639784946236559,20,49,49,473,49,1,0.0,0.0,49,34,34,96.0,47.13402062,49,0,0.0,1,49,0.0,0.0,95.71428571,47.22680412,1,34,35,1,96.0,47.95876289,1,34,27,27,,,,0.010697345,95.95918367,45.56701031,1,1,1,0,0,3
6,4-Antlr4Master,61,4.0,5.0,2.0,,,,,,,43.0,,1.0,1.0,,,,,,,,4,0,0,6,10,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625468752,2.8904373156325702,39,119.19000000000004,0.1739130434782608,0.0434782608695652,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1739130434782608,4.0256410256410255,0.5652173913043478,0.217391304347826,0.782608695652174,0.217391304347826,9.043478260869565,23.91304347826087,6.608695652173913,0.1739130434782608,0.1739130434782608,1.6956521739130437,0.217391304347826,0.0,0.0847249197161702,0.0527344341985196,2,10,12.0,78.0,2,9,23,0.0,0.4285714285714285,0.2258064516129032,1,100.0,6,6.076923076923077,34.0,0.7546296296296297,0.0,3.611574074074074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,12,12,,,,0.777431726,64.0,31.67692308,1,0,1,1,0,2
6,5-Antlr4Master,61,4.0,5.0,2.0,,,,,,,40.0,,1.0,1.0,,,,,,,,0,1,1,0,2,testToStringStartStop2,ds_6_snip_5$Antlr4Master_testToStringStartStop2.java,0,21,17,21,225,34,69,905.8641607933502,3.57815487082872,102,201.76,0.0,0.0,0.4772727272727273,0.0,0.0909090909090909,0.1590909090909091,8.049019607843137,0.1363636363636363,0.3863636363636363,1.5454545454545454,0.4772727272727273,5.113636363636363,29.727272727272727,3.090909090909091,0.1818181818181818,0.3409090909090909,2.3181818181818183,0.0,0.0,0.0029894348076166,0.0027489177489177,2,22,4.0,87.0,3,6,23,0.0,0.0476190476190476,0.0476190476190476,1,100.0,1,5.51063829787234,16.0,0.731904761904762,0.25,5.05047619047619,17,47,53,178,53,59,85.0,57.91860465,1,1,28,84.94915254,57.73255814,53,0,0.0,1,53,84.98305085,57.96511628,84.88135593,57.87209302,53,53,50,53,85.0,57.98837209,53,32,55,70,,,,0.557709336,84.93220339,57.72093023,1,1,1,0,0,3
6,5-MyExpenses,61,4.0,5.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,0,0,5,5,updateOrClearHeader,ds_6_snip_5$MyExpenses_updateOrClearHeader.java,1,7,0,9,188,10,34,401.90956445877686,3.811909604795999,45,114.115,0.16,0.0,0.28,0.36,0.12,0.08,13.6,0.68,0.0,1.44,0.36,7.52,40.4,4.48,0.12,0.36,1.8,0.16,0.0,0.004095238095238,0.0038429858429858,1,35,12.0,154.0,2,4,17,0.0,0.0357142857142857,0.0357142857142857,1,100.0,9,0.2142857142857142,6.0,0.0138888888888888,0.0,0.1805555555555555,13,28,31,375,1,34,98.0,33.0,31,31,29,97.97058824,32.72727273,31,0,0.0,1,31,97.76470588,32.80808081,97.85294118,32.78787879,31,31,31,31,0.0,0.0,31,33,50,52,,,,0.323853523,98.0,32.64646465,0,0,0,0,0,0
6,1-MyExpenses,64,4.0,3.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,1,0,0,6,7,contribFeatureCalled,ds_6_snip_1$MyExpenses_contribFeatureCalled.java,2,6,14,24,454,13,35,681.4099112789905,2.0840681323245844,89,0.0,0.0930232558139534,0.0,0.1395348837209302,0.0930232558139534,0.0,0.0465116279069767,8.876404494382022,0.2790697674418604,0.3255813953488372,1.627906976744186,0.5581395348837209,10.55813953488372,35.95348837209303,8.930232558139535,0.0,0.0697674418604651,2.069767441860465,0.0232558139534883,0.0,0.0,0.0,1,25,16.0,277.0,2,8,24,0.0,0.0,0.0,1,100.0,8,4.565217391304348,24.0,0.5408218125960061,0.0,3.717357910906298,17,46,46,571,45,1,0.0,0.0,46,46,45,123.9565217,44.816,46,0,0.0,1,46,123.7391304,44.784,123.7608696,44.808,46,45,45,45,124.0,44.952,46,45,63,91,,,,0.022331316,123.9782609,44.84,0,0,0,0,0,0
6,2-MyExpenses,64,4.0,3.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,1,0,0,3,4,getContentProviderOperationsForCreate,ds_6_snip_2$MyExpenses_getContentProviderOperationsForCreate.java,3,22,9,45,550,21,86,1205.0056815041378,3.107119193947107,140,105.995,0.2539682539682539,0.0,0.3492063492063492,0.2857142857142857,0.0158730158730158,0.0158730158730158,7.435714285714286,0.5714285714285714,0.1428571428571428,2.095238095238096,0.7142857142857143,8.73015873015873,33.23809523809524,6.349206349206349,0.0158730158730158,0.1111111111111111,2.2222222222222223,0.2857142857142857,0.0,0.0162238969661938,0.0120037322625901,1,37,16.0,144.0,3,7,18,0.0,0.0714285714285714,0.0625,1,100.0,20,6.954545454545454,22.0,0.5799689440993788,0.0,6.497619047619048,20,66,66,698,66,67,105.0,65.37735849,64,62,63,104.9850746,65.68867925,66,0,0.0,1,66,105.0,65.37735849,104.9552239,65.76415094,66,65,65,1,0.0,0.0,1,64,39,39,,,,0.018566806,104.8955224,65.74528302,0,0,0,0,0,0
6,3-Antlr4Master,64,4.0,3.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,2,3,1,0,6,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.07820003461552,2.55890589303652,39,101.93500000000004,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.4736842105263157,0.0,9.64102564102564,0.631578947368421,0.1052631578947368,1.263157894736842,0.2105263157894736,9.052631578947368,35.05263157894737,6.947368421052632,0.1578947368421052,0.0,2.0526315789473686,0.2105263157894736,0.0,0.0128551070864419,0.0129807418889917,0,35,16.0,102.0,3,5,21,0.0,0.0497237569060773,0.0437158469945355,1,100.0,5,2.9545454545454546,16.0,0.3333333333333333,0.0,1.9230769230769231,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,129,241,,,,0.928942263,102.9689922,127.7403846,0,0,0,0,0,0
6,3-K9,64,4.0,3.0,3.0,,,,,,,54.0,,1.0,0.666666667,,,,,,,,1,4,1,2,8,open,ds_6_snip_3$K9_open_withXoauth2Extension_shouldThrowOnMultipleFailure.java,0,2,3,22,132,16,44,398.08422511105806,2.687081864490517,57,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,0.0689655172413793,10.280701754385966,0.2068965517241379,0.1034482758620689,1.6551724137931034,0.7586206896551724,4.551724137931035,30.55172413793104,3.724137931034482,0.0689655172413793,0.0,1.9655172413793105,0.0689655172413793,0.0,0.0,0.0,0,54,8.0,115.0,3,8,10,0.0,0.0,0.0,1,100.0,2,7.71875,22.0,0.7586805555555555,0.0,4.737847222222222,36,32,31,321,31,34,0.0,0.0,1,1,31,126.0,32.90551181,31,0,0.0,1,31,0.0,0.0,125.8823529,32.92913386,31,31,31,31,125.9705882,33.0,30,34,72,194,,,,0.391090751,125.9117647,32.74015748,1,0,1,1,0,2
6,3-MyExpenses,64,4.0,3.0,3.0,,,,,,,10.0,,1.0,1.0,,,,,,,,0,0,0,0,0,mergeUpdate,ds_6_snip_3$MyExpenses_mergeUpdate.java,2,1,1,46,300,14,60,693.3478155669368,2.653848577475836,99,0.0,0.3043478260869565,0.0,0.0217391304347826,0.2608695652173913,0.0,0.0,8.858585858585858,0.4347826086956521,0.0217391304347826,2.739130434782609,1.0,6.521739130434782,33.34782608695652,5.043478260869565,0.0,0.0,2.152173913043478,0.3043478260869565,0.0,0.0,0.0,0,21,8.0,92.0,2,6,11,0.0,0.0,0.0,1,100.0,18,6.142857142857143,18.0,0.5688172043010753,0.0,7.639784946236559,20,49,49,473,49,1,0.0,0.0,49,34,34,96.0,47.13402062,49,0,0.0,1,49,0.0,0.0,95.71428571,47.22680412,1,34,35,1,96.0,47.95876289,1,34,27,27,,,,0.010697345,95.95918367,45.56701031,1,1,1,0,0,3
6,4-Antlr4Master,64,4.0,3.0,3.0,,,,,,,42.0,,1.0,0.666666667,,,,,,,,4,0,0,6,10,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625468752,2.8904373156325702,39,119.19000000000004,0.1739130434782608,0.0434782608695652,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1739130434782608,4.0256410256410255,0.5652173913043478,0.217391304347826,0.782608695652174,0.217391304347826,9.043478260869565,23.91304347826087,6.608695652173913,0.1739130434782608,0.1739130434782608,1.6956521739130437,0.217391304347826,0.0,0.0847249197161702,0.0527344341985196,2,10,12.0,78.0,2,9,23,0.0,0.4285714285714285,0.2258064516129032,1,100.0,6,6.076923076923077,34.0,0.7546296296296297,0.0,3.611574074074074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,12,12,,,,0.777431726,64.0,31.67692308,1,0,1,1,0,2
6,4-MyExpenses,64,4.0,3.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,10,0,1,2,13,processChar,ds_6_snip_4$MyExpenses_processChar.java,3,12,7,22,764,11,58,750.5271150784394,1.80934143530847,102,0.0,0.1777777777777777,0.0444444444444444,0.2666666666666666,0.2666666666666666,0.0,0.0,5.333333333333333,0.4444444444444444,0.1555555555555555,1.4666666666666666,0.4888888888888889,16.977777777777778,35.91111111111111,14.577777777777778,0.0,0.1333333333333333,2.2666666666666666,0.2666666666666666,0.0,0.0,0.0,1,17,28.0,102.0,3,8,33,0.0,0.0,0.0,1,100.0,16,8.666666666666666,31.0,0.6872222222222223,0.0,3.417777777777778,13,48,48,690,48,1,0.0,0.0,48,48,48,105.9791667,46.68224299,48,106,47.0,48,46,105.7708333,45.96261682,105.9583333,46.40186916,48,48,48,48,0.0,0.0,48,47,39,40,,,,0.026342005,105.9375,46.69158879,0,0,0,0,0,0
6,5-MyExpenses,64,4.0,3.0,3.0,,,,,,,61.0,,1.0,0.0,,,,,,,,0,0,0,5,5,updateOrClearHeader,ds_6_snip_5$MyExpenses_updateOrClearHeader.java,1,7,0,9,188,10,34,401.90956445877686,3.811909604795999,45,114.115,0.16,0.0,0.28,0.36,0.12,0.08,13.6,0.68,0.0,1.44,0.36,7.52,40.4,4.48,0.12,0.36,1.8,0.16,0.0,0.004095238095238,0.0038429858429858,1,35,12.0,154.0,2,4,17,0.0,0.0357142857142857,0.0357142857142857,1,100.0,9,0.2142857142857142,6.0,0.0138888888888888,0.0,0.1805555555555555,13,28,31,375,1,34,98.0,33.0,31,31,29,97.97058824,32.72727273,31,0,0.0,1,31,97.76470588,32.80808081,97.85294118,32.78787879,31,31,31,31,0.0,0.0,31,33,50,52,,,,0.323853523,98.0,32.64646465,1,0,0,1,1,0
6,3-HibernateORM,65,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,3,6,1,1,11,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066831583561,1.7279717914134938,121,117.16000000000004,0.0677966101694915,0.0508474576271186,0.2203389830508474,0.1016949152542373,0.0508474576271186,0.0,10.818181818181818,0.423728813559322,0.3220338983050847,1.5593220338983051,0.576271186440678,14.66101694915254,43.79661016949152,12.813559322033898,0.0338983050847457,0.0847457627118644,2.0508474576271185,0.288135593220339,0.0,0.0280189419754249,0.0220597841285777,1,38,28.0,125.0,2,9,34,0.0,0.3684210526315789,0.2058823529411764,1,100.0,12,6.048387096774194,37.0,0.5632616487455198,0.0,3.9474910394265232,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,95,97,,,,0.249597192,135.8333333,64.62043796,0,0,0,0,0,0
6,5-HibernateORM,66,1.0,3.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,0,0,0,0,0,0
