dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
63,24,adjusted_fix_flow,0.525893,0,infer,63,physiological,positive
63,25,adjusted_fix_flow,1.39352,0,infer,63,physiological,positive
63,26,adjusted_fix_flow,1.5599625,0,infer,63,physiological,positive
63,27,adjusted_fix_flow,0.520835,0,infer,63,physiological,positive
63,28,adjusted_fix_flow,0.814161,0,infer,63,physiological,positive
63,29,adjusted_fix_flow,1.0257467500000002,0,infer,63,physiological,positive
63,30,adjusted_fix_flow,2.060645,0,infer,63,physiological,positive
63,31,adjusted_fix_flow,1.028306,0,infer,63,physiological,positive
63,32,adjusted_fix_flow,1.5692050000000002,0,infer,63,physiological,positive
63,33,adjusted_fix_flow,0.8923857777777777,0,infer,63,physiological,positive
63,34,adjusted_fix_flow,0.8557254285714286,0,infer,63,physiological,positive
63,35,adjusted_fix_flow,1.340073,0,infer,63,physiological,positive
63,36,adjusted_fix_flow,1.4290046666666665,0,infer,63,physiological,positive
63,37,adjusted_fix_flow,1.0569911428571428,0,infer,63,physiological,positive
63,38,adjusted_fix_flow,0.7603277142857143,0,infer,63,physiological,positive
63,39,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,40,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,41,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,42,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,43,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,44,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,45,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,46,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,47,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,48,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,49,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,50,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,51,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,52,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,53,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,54,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,55,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,56,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,57,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,58,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,59,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,60,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,61,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,62,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,63,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,64,adjusted_fix_flow,0.0,0,infer,63,physiological,positive
63,1,adjusted_fix_non_flow,1.0428102857142858,1,infer,63,physiological,positive
63,2,adjusted_fix_non_flow,0.8280616666666666,0,infer,63,physiological,positive
63,3,adjusted_fix_non_flow,0.914679,0,infer,63,physiological,positive
63,4,adjusted_fix_non_flow,1.125655,0,infer,63,physiological,positive
63,5,adjusted_fix_non_flow,1.10377,0,infer,63,physiological,positive
63,6,adjusted_fix_non_flow,0.932572,0,infer,63,physiological,positive
63,7,adjusted_fix_non_flow,1.02222,2,infer,63,physiological,positive
63,8,adjusted_fix_non_flow,0.8415996,0,infer,63,physiological,positive
63,9,adjusted_fix_non_flow,0.97719675,0,infer,63,physiological,positive
63,10,adjusted_fix_non_flow,0.9378979333333334,1,infer,63,physiological,positive
63,11,adjusted_fix_non_flow,0.8752138,0,infer,63,physiological,positive
63,12,adjusted_fix_non_flow,1.0821593333333333,0,infer,63,physiological,positive
63,13,adjusted_fix_non_flow,1.22909,0,infer,63,physiological,positive
63,14,adjusted_fix_non_flow,0.7493910833333334,0,infer,63,physiological,positive
63,15,adjusted_fix_non_flow,0.9343831666666668,0,infer,63,physiological,positive
63,16,adjusted_fix_non_flow,1.0090931666666665,0,infer,63,physiological,positive
63,17,adjusted_fix_non_flow,1.0076465,0,infer,63,physiological,positive
63,18,adjusted_fix_non_flow,0.7839175,0,infer,63,physiological,positive
63,19,adjusted_fix_non_flow,0.850059,0,infer,63,physiological,positive
63,20,adjusted_fix_non_flow,1.04762,0,infer,63,physiological,positive
63,21,adjusted_fix_non_flow,1.000455375,0,infer,63,physiological,positive
63,22,adjusted_fix_non_flow,0.97654725,0,infer,63,physiological,positive
63,23,adjusted_fix_non_flow,1.580765,0,infer,63,physiological,positive
63,24,adjusted_fix_non_flow,1.091175,0,infer,63,physiological,positive
63,25,adjusted_fix_non_flow,0.8901805,0,infer,63,physiological,positive
63,26,adjusted_fix_non_flow,0.8911195,0,infer,63,physiological,positive
63,27,adjusted_fix_non_flow,1.151316,0,infer,63,physiological,positive
63,28,adjusted_fix_non_flow,1.05973,0,infer,63,physiological,positive
63,29,adjusted_fix_non_flow,0.9845515,0,infer,63,physiological,positive
63,30,adjusted_fix_non_flow,0.775632375,0,infer,63,physiological,positive
63,31,adjusted_fix_non_flow,0.984001125,0,infer,63,physiological,positive
63,32,adjusted_fix_non_flow,0.8822336249999999,0,infer,63,physiological,positive
63,33,adjusted_fix_non_flow,1.2104448888888888,0,infer,63,physiological,positive
63,34,adjusted_fix_non_flow,1.1129104285714284,0,infer,63,physiological,positive
63,35,adjusted_fix_non_flow,0.90777625,0,infer,63,physiological,positive
63,36,adjusted_fix_non_flow,0.8970391666666666,0,infer,63,physiological,positive
63,37,adjusted_fix_non_flow,0.9867467142857144,0,infer,63,physiological,positive
63,38,adjusted_fix_non_flow,1.014098142857143,0,infer,63,physiological,positive
63,39,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,40,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,41,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,42,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,43,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,44,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,45,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,46,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,47,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,48,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,49,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,50,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,51,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,52,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,53,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,54,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,55,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,56,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,57,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,58,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,59,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,60,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,61,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,62,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,63,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,64,adjusted_fix_non_flow,0.0,0,infer,63,physiological,positive
63,1,adjusted_gaze_call,1.3207982857142857,1,infer,63,physiological,positive
63,2,adjusted_gaze_call,1.3130311666666667,0,infer,63,physiological,positive
63,3,adjusted_gaze_call,0.9968253333333332,0,infer,63,physiological,positive
63,4,adjusted_gaze_call,1.031472,0,infer,63,physiological,positive
63,5,adjusted_gaze_call,1.1174448,0,infer,63,physiological,positive
63,6,adjusted_gaze_call,0.7654860000000001,0,infer,63,physiological,positive
63,7,adjusted_gaze_call,1.4630325000000002,2,infer,63,physiological,positive
63,8,adjusted_gaze_call,1.26103,0,infer,63,physiological,positive
63,9,adjusted_gaze_call,0.9923812,0,infer,63,physiological,positive
63,10,adjusted_gaze_call,1.145975,1,infer,63,physiological,positive
63,11,adjusted_gaze_call,1.0657764,0,infer,63,physiological,positive
63,12,adjusted_gaze_call,1.363254,0,infer,63,physiological,positive
63,13,adjusted_gaze_call,0.7502295000000001,0,infer,63,physiological,positive
63,14,adjusted_gaze_call,1.23122,0,infer,63,physiological,positive
63,15,adjusted_gaze_call,0.7226378333333335,0,infer,63,physiological,positive
63,16,adjusted_gaze_call,1.1199156666666668,0,infer,63,physiological,positive
63,17,adjusted_gaze_call,0.7965374333333334,0,infer,63,physiological,positive
63,18,adjusted_gaze_call,1.49011,0,infer,63,physiological,positive
63,19,adjusted_gaze_call,1.1109274999999998,0,infer,63,physiological,positive
63,20,adjusted_gaze_call,1.48593,0,infer,63,physiological,positive
63,21,adjusted_gaze_call,2.22419,0,infer,63,physiological,positive
63,22,adjusted_gaze_call,1.171768,0,infer,63,physiological,positive
63,23,adjusted_gaze_call,0.570859375,0,infer,63,physiological,positive
63,24,adjusted_gaze_call,1.9959475,0,infer,63,physiological,positive
63,25,adjusted_gaze_call,1.577285,0,infer,63,physiological,positive
63,26,adjusted_gaze_call,1.76128,0,infer,63,physiological,positive
63,27,adjusted_gaze_call,2.319255,0,infer,63,physiological,positive
63,28,adjusted_gaze_call,1.192862,0,infer,63,physiological,positive
63,29,adjusted_gaze_call,0.969181,0,infer,63,physiological,positive
63,30,adjusted_gaze_call,1.1555195,0,infer,63,physiological,positive
63,31,adjusted_gaze_call,0.8852586250000001,0,infer,63,physiological,positive
63,32,adjusted_gaze_call,2.61380875,0,infer,63,physiological,positive
63,33,adjusted_gaze_call,1.329637375,0,infer,63,physiological,positive
63,34,adjusted_gaze_call,1.6969304444444444,0,infer,63,physiological,positive
63,35,adjusted_gaze_call,1.2604557142857142,0,infer,63,physiological,positive
63,36,adjusted_gaze_call,1.387386857142857,0,infer,63,physiological,positive
63,37,adjusted_gaze_call,1.166334625,0,infer,63,physiological,positive
63,38,adjusted_gaze_call,1.15456,0,infer,63,physiological,positive
63,39,adjusted_gaze_call,1.4981557142857145,0,infer,63,physiological,positive
63,40,adjusted_gaze_call,1.1509637142857143,0,infer,63,physiological,positive
63,41,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,42,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,43,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,44,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,45,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,46,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,47,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,48,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,49,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,50,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,51,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,52,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,53,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,54,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,55,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,56,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,57,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,58,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,59,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,60,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,61,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,62,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,63,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,64,adjusted_gaze_call,0.0,0,infer,63,physiological,positive
63,1,adjusted_gaze_non_call,0.839600857142857,1,infer,63,physiological,positive
63,2,adjusted_gaze_non_call,0.9373936666666666,0,infer,63,physiological,positive
63,3,adjusted_gaze_non_call,1.0035863333333337,0,infer,63,physiological,positive
63,4,adjusted_gaze_non_call,0.979227,0,infer,63,physiological,positive
63,5,adjusted_gaze_non_call,0.942865,0,infer,63,physiological,positive
63,6,adjusted_gaze_non_call,1.031691,0,infer,63,physiological,positive
63,7,adjusted_gaze_non_call,0.4443625,2,infer,63,physiological,positive
63,8,adjusted_gaze_non_call,0.738974,0,infer,63,physiological,positive
63,9,adjusted_gaze_non_call,1.0106646,0,infer,63,physiological,positive
63,10,adjusted_gaze_non_call,0.84543875,1,infer,63,physiological,positive
63,11,adjusted_gaze_non_call,0.9446091333333332,0,infer,63,physiological,positive
63,12,adjusted_gaze_non_call,0.7430656000000001,0,infer,63,physiological,positive
63,13,adjusted_gaze_non_call,1.2664225,0,infer,63,physiological,positive
63,14,adjusted_gaze_non_call,0.867872,0,infer,63,physiological,positive
63,15,adjusted_gaze_non_call,1.1158608333333335,0,infer,63,physiological,positive
63,16,adjusted_gaze_non_call,0.854389,0,infer,63,physiological,positive
63,17,adjusted_gaze_non_call,1.0915588333333333,0,infer,63,physiological,positive
63,18,adjusted_gaze_non_call,0.6707650000000001,0,infer,63,physiological,positive
63,19,adjusted_gaze_non_call,0.9096125,0,infer,63,physiological,positive
63,20,adjusted_gaze_non_call,0.670265,0,infer,63,physiological,positive
63,21,adjusted_gaze_non_call,0.21302,0,infer,63,physiological,positive
63,22,adjusted_gaze_non_call,0.87458125,0,infer,63,physiological,positive
63,23,adjusted_gaze_non_call,1.146536625,0,infer,63,physiological,positive
63,24,adjusted_gaze_non_call,0.61447175,0,infer,63,physiological,positive
63,25,adjusted_gaze_non_call,0.6943794999999999,0,infer,63,physiological,positive
63,26,adjusted_gaze_non_call,0.7281135,0,infer,63,physiological,positive
63,27,adjusted_gaze_non_call,0.72705,0,infer,63,physiological,positive
63,28,adjusted_gaze_non_call,0.78570685,0,infer,63,physiological,positive
63,29,adjusted_gaze_non_call,1.018761,0,infer,63,physiological,positive
63,30,adjusted_gaze_non_call,0.88336025,0,infer,63,physiological,positive
63,31,adjusted_gaze_non_call,1.15035125,0,infer,63,physiological,positive
63,32,adjusted_gaze_non_call,0.6772382499999999,0,infer,63,physiological,positive
63,33,adjusted_gaze_non_call,0.7802422499999999,0,infer,63,physiological,positive
63,34,adjusted_gaze_non_call,0.9502195555555556,0,infer,63,physiological,positive
63,35,adjusted_gaze_non_call,0.8511685714285714,0,infer,63,physiological,positive
63,36,adjusted_gaze_non_call,0.567039,0,infer,63,physiological,positive
63,37,adjusted_gaze_non_call,0.8995065,0,infer,63,physiological,positive
63,38,adjusted_gaze_non_call,0.8754933333333333,0,infer,63,physiological,positive
63,39,adjusted_gaze_non_call,0.6419508571428573,0,infer,63,physiological,positive
63,40,adjusted_gaze_non_call,0.7052595714285713,0,infer,63,physiological,positive
63,41,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,42,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,43,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,44,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,45,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,46,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,47,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,48,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,49,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,50,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,51,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,52,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,53,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,54,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,55,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,56,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,57,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,58,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,59,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,60,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,61,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,62,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,63,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,64,adjusted_gaze_non_call,0.0,0,infer,63,physiological,positive
63,1,adjusted_fix_call,1.5315628571428572,1,infer,63,physiological,positive
63,2,adjusted_fix_call,1.3597468333333331,0,infer,63,physiological,positive
63,3,adjusted_fix_call,1.01612,0,infer,63,physiological,positive
63,4,adjusted_fix_call,1.051205,0,infer,63,physiological,positive
63,5,adjusted_fix_call,0.9722538,0,infer,63,physiological,positive
63,6,adjusted_fix_call,0.741572,0,infer,63,physiological,positive
63,7,adjusted_fix_call,1.4210000000000005,2,infer,63,physiological,positive
63,8,adjusted_fix_call,1.13846,0,infer,63,physiological,positive
63,9,adjusted_fix_call,0.9836478,0,infer,63,physiological,positive
63,10,adjusted_fix_call,1.21572,1,infer,63,physiological,positive
63,11,adjusted_fix_call,1.0566778666666667,0,infer,63,physiological,positive
63,12,adjusted_fix_call,1.211518,0,infer,63,physiological,positive
63,13,adjusted_fix_call,0.7976386666666667,0,infer,63,physiological,positive
63,14,adjusted_fix_call,1.2,0,infer,63,physiological,positive
63,15,adjusted_fix_call,0.7751625833333334,0,infer,63,physiological,positive
63,16,adjusted_fix_call,1.103268666666667,0,infer,63,physiological,positive
63,17,adjusted_fix_call,0.681917,0,infer,63,physiological,positive
63,18,adjusted_fix_call,1.398075,0,infer,63,physiological,positive
63,19,adjusted_fix_call,0.976522,0,infer,63,physiological,positive
63,20,adjusted_fix_call,1.39643,0,infer,63,physiological,positive
63,21,adjusted_fix_call,1.94709,0,infer,63,physiological,positive
63,22,adjusted_fix_call,1.12094425,0,infer,63,physiological,positive
63,23,adjusted_fix_call,0.4681375,0,infer,63,physiological,positive
63,24,adjusted_fix_call,2.03806375,0,infer,63,physiological,positive
63,25,adjusted_fix_call,1.87406,0,infer,63,physiological,positive
63,26,adjusted_fix_call,1.49841,0,infer,63,physiological,positive
63,27,adjusted_fix_call,1.957235,0,infer,63,physiological,positive
63,28,adjusted_fix_call,1.152315,0,infer,63,physiological,positive
63,29,adjusted_fix_call,0.820661,0,infer,63,physiological,positive
63,30,adjusted_fix_call,1.2096975,0,infer,63,physiological,positive
63,31,adjusted_fix_call,0.8896772499999999,0,infer,63,physiological,positive
63,32,adjusted_fix_call,2.4722350000000004,0,infer,63,physiological,positive
63,33,adjusted_fix_call,1.42003725,0,infer,63,physiological,positive
63,34,adjusted_fix_call,1.629032222222222,0,infer,63,physiological,positive
63,35,adjusted_fix_call,1.3643342857142855,0,infer,63,physiological,positive
63,36,adjusted_fix_call,1.4093742857142857,0,infer,63,physiological,positive
63,37,adjusted_fix_call,1.124723,0,infer,63,physiological,positive
63,38,adjusted_fix_call,1.1437178333333335,0,infer,63,physiological,positive
63,39,adjusted_fix_call,1.52509,0,infer,63,physiological,positive
63,40,adjusted_fix_call,1.1285195714285714,0,infer,63,physiological,positive
63,41,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,42,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,43,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,44,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,45,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,46,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,47,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,48,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,49,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,50,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,51,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,52,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,53,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,54,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,55,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,56,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,57,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,58,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,59,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,60,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,61,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,62,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,63,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,64,adjusted_fix_call,0.0,0,infer,63,physiological,positive
63,1,adjusted_fix_non_call,0.7342182857142856,1,infer,63,physiological,positive
63,2,adjusted_fix_non_call,0.928051,0,infer,63,physiological,positive
63,3,adjusted_fix_non_call,0.9817771666666668,0,infer,63,physiological,positive
63,4,adjusted_fix_non_call,0.966205,0,infer,63,physiological,positive
63,5,adjusted_fix_non_call,1.0134994,0,infer,63,physiological,positive
63,6,adjusted_fix_non_call,1.0349243333333331,0,infer,63,physiological,positive
63,7,adjusted_fix_non_call,0.4948025,2,infer,63,physiological,positive
63,8,adjusted_fix_non_call,0.861538,0,infer,63,physiological,positive
63,9,adjusted_fix_non_call,1.0228922,0,infer,63,physiological,positive
63,10,adjusted_fix_non_call,0.7715924999999999,1,infer,63,physiological,positive
63,11,adjusted_fix_non_call,0.9522716666666668,0,infer,63,physiological,positive
63,12,adjusted_fix_non_call,0.8503906000000001,0,infer,63,physiological,positive
63,13,adjusted_fix_non_call,1.2158498333333332,0,infer,63,physiological,positive
63,14,adjusted_fix_non_call,0.885714,0,infer,63,physiological,positive
63,15,adjusted_fix_non_call,1.093919,0,infer,63,physiological,positive
63,16,adjusted_fix_non_call,0.8746015000000001,0,infer,63,physiological,positive
63,17,adjusted_fix_non_call,1.1431371666666668,0,infer,63,physiological,positive
63,18,adjusted_fix_non_call,0.732591,0,infer,63,physiological,positive
63,19,adjusted_fix_non_call,1.0191305000000002,0,infer,63,physiological,positive
63,20,adjusted_fix_non_call,0.730991,0,infer,63,physiological,positive
63,21,adjusted_fix_non_call,0.391156,0,infer,63,physiological,positive
63,22,adjusted_fix_non_call,0.911691625,0,infer,63,physiological,positive
63,23,adjusted_fix_non_call,1.181611875,0,infer,63,physiological,positive
63,24,adjusted_fix_non_call,0.598169,0,infer,63,physiological,positive
63,25,adjusted_fix_non_call,0.5372645,0,infer,63,physiological,positive
63,26,adjusted_fix_non_call,0.8219965,0,infer,63,physiological,positive
63,27,adjusted_fix_non_call,0.801951,0,infer,63,physiological,positive
63,28,adjusted_fix_non_call,0.83075965,0,infer,63,physiological,positive
63,29,adjusted_fix_non_call,1.109165,0,infer,63,physiological,positive
63,30,adjusted_fix_non_call,0.8427250000000001,0,infer,63,physiological,positive
63,31,adjusted_fix_non_call,1.1445605,0,infer,63,physiological,positive
63,32,adjusted_fix_non_call,0.70555325,0,infer,63,physiological,positive
63,33,adjusted_fix_non_call,0.71997575,0,infer,63,physiological,positive
63,34,adjusted_fix_non_call,0.9550685555555556,0,infer,63,physiological,positive
63,35,adjusted_fix_non_call,0.7918085714285714,0,infer,63,physiological,positive
63,36,adjusted_fix_non_call,0.5424632857142857,0,infer,63,physiological,positive
63,37,adjusted_fix_non_call,0.92464825,0,infer,63,physiological,positive
63,38,adjusted_fix_non_call,0.8842275,0,infer,63,physiological,positive
63,39,adjusted_fix_non_call,0.6225907142857142,0,infer,63,physiological,positive
63,40,adjusted_fix_non_call,0.7490825714285714,0,infer,63,physiological,positive
63,41,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,42,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,43,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,44,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,45,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,46,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,47,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,48,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,49,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,50,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,51,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,52,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,53,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,54,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,55,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,56,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,57,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,58,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,59,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,60,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,61,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,62,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,63,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
63,64,adjusted_fix_non_call,0.0,0,infer,63,physiological,positive
9_gc,1,gap_accuracy,0.3958333333333333,0,infer,9_gc,correctness,negative
9_gc,2,gap_accuracy,0.2740740740740741,0,infer,9_gc,correctness,negative
9_gc,3,gap_accuracy,0.5,0,infer,9_gc,correctness,negative
9_gc,4,gap_accuracy,0.5238095238095238,0,infer,9_gc,correctness,negative
9_gc,5,gap_accuracy,0.4830917874396134,0,infer,9_gc,correctness,negative
9_gc,6,gap_accuracy,0.4021164021164021,0,infer,9_gc,correctness,negative
9_gc,7,gap_accuracy,0.369047619047619,0,infer,9_gc,correctness,negative
9_gc,8,gap_accuracy,0.3666666666666667,0,infer,9_gc,correctness,negative
9_gc,9,gap_accuracy,0.4682539682539682,0,infer,9_gc,correctness,negative
9_gc,10,gap_accuracy,0.5253623188405797,0,infer,9_gc,correctness,negative
9_gc,1,readability_level_before,2.8125,0,infer,9_gc,rating,negative
9_gc,2,readability_level_before,2.6,0,infer,9_gc,rating,negative
9_gc,3,readability_level_before,2.6,0,infer,9_gc,rating,negative
9_gc,4,readability_level_before,2.4285714285714284,0,infer,9_gc,rating,negative
9_gc,5,readability_level_before,3.347826086956522,0,infer,9_gc,rating,negative
9_gc,6,readability_level_before,3.0,0,infer,9_gc,rating,negative
9_gc,7,readability_level_before,2.7857142857142856,0,infer,9_gc,rating,negative
9_gc,8,readability_level_before,2.933333333333333,0,infer,9_gc,rating,negative
9_gc,9,readability_level_before,3.380952380952381,0,infer,9_gc,rating,negative
9_gc,10,readability_level_before,3.130434782608696,0,infer,9_gc,rating,negative
9_gc,1,readability_level_ba,2.59375,0,infer,9_gc,rating,negative
9_gc,2,readability_level_ba,2.433333333333333,0,infer,9_gc,rating,negative
9_gc,3,readability_level_ba,2.566666666666667,0,infer,9_gc,rating,negative
9_gc,4,readability_level_ba,2.5,0,infer,9_gc,rating,negative
9_gc,5,readability_level_ba,3.1739130434782608,0,infer,9_gc,rating,negative
9_gc,6,readability_level_ba,2.9285714285714284,0,infer,9_gc,rating,negative
9_gc,7,readability_level_ba,2.5357142857142856,0,infer,9_gc,rating,negative
9_gc,8,readability_level_ba,2.9,0,infer,9_gc,rating,negative
9_gc,9,readability_level_ba,3.380952380952381,0,infer,9_gc,rating,negative
9_gc,10,readability_level_ba,3.065217391304348,0,infer,9_gc,rating,negative
9_gc,1,time_to_read_complete,137.36374999999998,0,infer,9_gc,time,positive
