programming_experience,java_experience,complexity,MinNameQuality,MinInternalDocumentation,MinExternalDocumentation,MinExternalPopularity,MeanInternalDocumentation,MeanExternalDocumentation,MeanExternalPopularity,MaxNameQuality,MaxInternalDocumentation,Readability,READABILITY.New.Identifiers.words.AVG,READABILITY.New.Abstractness.words.AVG,READABILITY.New.Abstractness.words.MAX,READABILITY.New.Commented.words.AVG,READABILITY.New.Synonym.commented.words.AVG,READABILITY.New.Synonym.commented.words.MAX,READABILITY.New.Comments.readability,READABILITY.New.Number.of.senses.AVG,READABILITY.New.Number.of.senses.MAX,READABILITY.New.Text.Coherence.AVG,READABILITY.New.Text.Coherence.MIN,READABILITY.New.Text.Coherence.MAX,READABILITY.BW.Avg.Assignment,READABILITY.BW.Avg.blank.lines,READABILITY.BW.Avg.commas,READABILITY.BW.Avg.comments,READABILITY.BW.Avg.comparisons,READABILITY.BW.Avg.Identifiers.Length,READABILITY.BW.Avg.conditionals,READABILITY.BW.Avg.indentation.length,READABILITY.BW.Avg.keywords,READABILITY.BW.Avg.line.length,READABILITY.BW.Avg.loops,READABILITY.BW.Avg.number.of.identifiers,READABILITY.BW.Avg.numbers,READABILITY.BW.Avg.operators,READABILITY.BW.Avg.parenthesis,READABILITY.BW.Avg.periods,READABILITY.BW.Max.Identifiers.Length,READABILITY.BW.Max.keywords,READABILITY.BW.Max.line.length,READABILITY.BW.Max.number.of.identifiers,READABILITY.BW.Max.char,READABILITY.BW.Max.words,READABILITY.Posnett.entropy,READABILITY.Posnett.volume,READABILITY.Posnett.lines,READABILITY.Dorn.DFT.Assignments,READABILITY.Dorn.DFT.Comparisons,READABILITY.Dorn.DFT.Conditionals,READABILITY.Dorn.DFT.Indentations,READABILITY.Dorn.DFT.LineLengths,READABILITY.Dorn.DFT.Numbers,READABILITY.Dorn.DFT.Operators,READABILITY.Dorn.Visual.X.Comments,READABILITY.Dorn.Visual.X.Numbers,READABILITY.Dorn.Visual.X.Strings,READABILITY.Dorn.Visual.Y.Strings,READABILITY.Dorn.Visual.X.Literals,READABILITY.Dorn.Areas.Identifiers,READABILITY.Dorn.Areas.Keywords,READABILITY.Dorn.Areas.Strings,READABILITY.Dorn.Areas.Operators,READABILITY.Dorn.Areas.Keywords.Identifiers,READABILITY.Dorn.Areas.Operators.Identifiers,READABILITY.Dorn.align.blocks,KASTO.NestedBlocks,KASTO.NumberOfParameters,KASTO.NumberOfStatements,BD50
10,7,2,0.75,0,2363,0.0109230615975739,0.25,3635.33333333333,0.0265985774018454,1,1,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.0416666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,33,3,89,10,105,14,4.77428559969981,1128.66306897804,32,29,1,1,29,32,29,1,91,0,90.96875,30.9239130434783,0,0.56688493919551,0.0318054256314312,0.145930776426567,0.110383536014967,0.0561056105610561,0.194719471947195,33,1,0,23,0
2,1,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,1
3,3,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,1
4,1,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
4,4,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
1,1,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
4,3,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
8,2,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
10,2,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
10,7,3,0.875,0,31,0.00537410125671496,0.1912625,1208.125,0.00537410125671496,1,0.647575,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.0606060606060606,0.235294117647059,0.0606060606060606,0.0384615384615385,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,51,3,84,7,73,7,4.85288466688606,735.908314908176,34,33,1,33,33,31,1,1,85,0,84.9411764705882,32.5232558139535,0,0.56198347107438,0.0977961432506887,0.0633608815426997,0.0991735537190083,0.174019607843137,0.176470588235294,22,3.33333333333333,0,10,0
2,2,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,1
4,4,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,1
1,1,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,1
4,3,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,1
8,2,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,0
10,2,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,0
7,3,3,0.5,0.17295,18,0.000101187030892088,0.516135,619.076923076923,0.103260322326595,0.9375,1,0.624509215354919,0.797979797979798,5.59036144578313,10,0.0505050505050505,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.0967741935483871,0.147058823529412,0.0645161290322581,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,32,3,66,6,89,8,4.98428507542103,879.05489026174,34,30,1,1,30,33,1,1,0,0,97.9411764705882,32.8888888888889,0,0.52680412371134,0.0896907216494845,0.150515463917526,0.0907216494845361,0.170254403131115,0.172211350293542,25,4,0,13,0
5,5,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
2,2,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
3,2,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
8,7,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
3,1,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
3,3,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
3,3,4,0.888888888888889,0,81,0.101894476796741,0.425603571428571,4231.5,0.129986615682297,1,1,0.307565599679947,0.831325301204819,5.21052631578947,10,0,1.71304347826087,8,0,7.12650602409639,45,0.371606558277027,0.175411603861406,0.740233210197605,0.232558139534884,0,0.232558139534884,0.0227272727272727,0.0930232558139535,8.79611650485437,0.0697674418604651,8.74418604651163,0.488372093023256,37.5813953488372,0,2.3953488372093,0.0697674418604651,0.0697674418604651,0.930232558139535,0.604651162790698,25,3,122,9,443,11,4.67065902664183,1828.01914807436,43,43,43,43,41,42,43,43,0,121.720930232558,122,41.8780487804878,0,0.516089108910891,0.047029702970297,0.0563118811881188,0.100866336633663,0.0911270983213429,0.195443645083933,53,3,2,27,0
4,2,4,0.0952380952380952,0,2,0.000619426259268192,0.024390243902439,995,0.269905319005646,1,1,0.143917128443718,0.871681415929204,5.20093457943925,12,0.0663716814159292,5.02727272727273,27,100,9.29203539823009,45,0.420971687139109,0.149071198499986,0.843274042711568,0.555555555555556,0.015625,0.142857142857143,0.0158730158730159,0.349206349206349,7.1038961038961,0.258064516129032,5.2258064516129,0.596774193548387,32.6612903225806,0,2.48387096774194,0.129032258064516,0.111111111111111,1.33333333333333,0.725806451612903,37,3,101,7,496,19,4.57006940018158,3163.58515143943,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178213091,0.0563784042044912,0,0.153368370759675,0.107175295186194,0.291553133514986,38,2.41666666666667,3,44,0
3,2,4,0.0952380952380952,0,2,0.000619426259268192,0.024390243902439,995,0.269905319005646,1,1,0.143917128443718,0.871681415929204,5.20093457943925,12,0.0663716814159292,5.02727272727273,27,100,9.29203539823009,45,0.420971687139109,0.149071198499986,0.843274042711568,0.555555555555556,0.015625,0.142857142857143,0.0158730158730159,0.349206349206349,7.1038961038961,0.258064516129032,5.2258064516129,0.596774193548387,32.6612903225806,0,2.48387096774194,0.129032258064516,0.111111111111111,1.33333333333333,0.725806451612903,37,3,101,7,496,19,4.57006940018158,3163.58515143943,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178213091,0.0563784042044912,0,0.153368370759675,0.107175295186194,0.291553133514986,38,2.41666666666667,3,44,1
3,2,4,0.0952380952380952,0,2,0.000619426259268192,0.024390243902439,995,0.269905319005646,1,1,0.143917128443718,0.871681415929204,5.20093457943925,12,0.0663716814159292,5.02727272727273,27,100,9.29203539823009,45,0.420971687139109,0.149071198499986,0.843274042711568,0.555555555555556,0.015625,0.142857142857143,0.0158730158730159,0.349206349206349,7.1038961038961,0.258064516129032,5.2258064516129,0.596774193548387,32.6612903225806,0,2.48387096774194,0.129032258064516,0.111111111111111,1.33333333333333,0.725806451612903,37,3,101,7,496,19,4.57006940018158,3163.58515143943,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178213091,0.0563784042044912,0,0.153368370759675,0.107175295186194,0.291553133514986,38,2.41666666666667,3,44,0
3,1,4,0.0952380952380952,0,2,0.000619426259268192,0.024390243902439,995,0.269905319005646,1,1,0.143917128443718,0.871681415929204,5.20093457943925,12,0.0663716814159292,5.02727272727273,27,100,9.29203539823009,45,0.420971687139109,0.149071198499986,0.843274042711568,0.555555555555556,0.015625,0.142857142857143,0.0158730158730159,0.349206349206349,7.1038961038961,0.258064516129032,5.2258064516129,0.596774193548387,32.6612903225806,0,2.48387096774194,0.129032258064516,0.111111111111111,1.33333333333333,0.725806451612903,37,3,101,7,496,19,4.57006940018158,3163.58515143943,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178213091,0.0563784042044912,0,0.153368370759675,0.107175295186194,0.291553133514986,38,2.41666666666667,3,44,0
3,3,4,0.0952380952380952,0,2,0.000619426259268192,0.024390243902439,995,0.269905319005646,1,1,0.143917128443718,0.871681415929204,5.20093457943925,12,0.0663716814159292,5.02727272727273,27,100,9.29203539823009,45,0.420971687139109,0.149071198499986,0.843274042711568,0.555555555555556,0.015625,0.142857142857143,0.0158730158730159,0.349206349206349,7.1038961038961,0.258064516129032,5.2258064516129,0.596774193548387,32.6612903225806,0,2.48387096774194,0.129032258064516,0.111111111111111,1.33333333333333,0.725806451612903,37,3,101,7,496,19,4.57006940018158,3163.58515143943,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178213091,0.0563784042044912,0,0.153368370759675,0.107175295186194,0.291553133514986,38,2.41666666666667,3,44,0
4,3,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,0
4,2,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,0
3,2,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,1
3,1,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,0
6,1,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,1
3,3,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,0
5,2,4,0.0952380952380952,0,138,0,0,795.333333333333,0,1,0,0.254719078540802,0.927777777777778,4.94011976047904,11,0,5.96311475409836,29,0,11.4833333333333,45,0.542291790220833,0.117851130197758,0.912870929175277,0.282608695652174,0,0.0217391304347826,0.0212765957446809,0.260869565217391,7.94354838709677,0.304347826086957,4.47826086956522,0.434782608695652,34.3260869565217,0,2.69565217391304,0,0,1.69565217391304,1,21,2,92,8,285,25,4.63231460078641,2155.73700620695,46,32,46,32,1,32,1,1,0,0,92,43.9677419354839,0,0.58581380620646,0.0360987967067764,0.0474984167194427,0.157061431285624,0.0616216216216216,0.268108108108108,22,2,2,30,0
